???"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID","COLUMN_COMMENT"
"ORDER_LINE_ITEM","QTY_UOM_ID","NUMBER","22","12","0","Y","96","Display Quantity UOM ID if different from company size UOM setup"
"ORDER_LINE_ITEM","PICKUP_END_DTTM","DATE","7","","","Y","97","Pickup end date time"
"ORDER_LINE_ITEM","PURCHASE_ORDER_LINE_NUMBER","VARCHAR2","120","","","Y","98","Refers to the PO/SO line from which the DO Line was built"
"ORDER_LINE_ITEM","PICKUP_START_DTTM","DATE","7","","","Y","99","Pickup start date time"
"ORDER_LINE_ITEM","REFERENCE_LINE_ITEM_ID","NUMBER","22","12","0","Y","100","Used by WM in aggregation"
"ORDER_LINE_ITEM","REFERENCE_ORDER_ID","NUMBER","22","12","0","Y","101","Used by WM in aggregation"
"ORDER_LINE_ITEM","REPL_WAVE_RUN","VARCHAR2","4","","","Y","102","Replenishment Wave run - Identifies the orders selected as part of a Replenishment Wave"
"ORDER_LINE_ITEM","STD_PALLET_QTY","NUMBER","22","13","4","Y","103","Standard pallet quantity of ITEM if not populated defaults from item master. Overrides the item master value if populated"
"ORDER_LINE_ITEM","STD_SUB_PACK_QTY","NUMBER","22","13","4","Y","104","Standard quantity associated with SKU on shipment. Added for ILS integration"
"ORDER_LINE_ITEM","STORE_DEPT","VARCHAR2","48","","","Y","105","Free Text Field indicating Store Department used by DOM to flow through to WM during Release"
"ORDER_LINE_ITEM","ALLOC_TYPE","VARCHAR2","12","","","Y","106","Defines where inventory should be allocated from in the warehouse."
"ORDER_LINE_ITEM","BATCH_NBR","VARCHAR2","800","","","Y","107","Batch Number"
"ORDER_LINE_ITEM","BATCH_REQUIREMENT_TYPE","VARCHAR2","16","","","Y","108","Describes how to fulfill Pickticket Requirements when dealing with batches"
"ORDER_LINE_ITEM","CHUTE_ASSIGN_TYPE","VARCHAR2","12","","","Y","109","Chute Assignment Type (B693)"
"ORDER_LINE_ITEM","CUSTOM_TAG","VARCHAR2","32","","","Y","110","Reserved for custom use"
"ORDER_LINE_ITEM","CUSTOMER_ITEM","VARCHAR2","120","","","Y","111","The customer identification of the Item. Used to print on labels."
"ORDER_LINE_ITEM","INTERNAL_ORDER_ID","VARCHAR2","120","","","Y","112","Internal Order ID"
"ORDER_LINE_ITEM","INVN_TYPE","VARCHAR2","4","","","Y","113","Inventory attributes - user defined for each company- e.g. Country of origin"
"ORDER_LINE_ITEM","ITEM_ATTR_1","VARCHAR2","200","","","Y","114","Item Attribute 1"
"ORDER_LINE_ITEM","ITEM_ATTR_2","VARCHAR2","200","","","Y","115","Item Attribute 2"
"ORDER_LINE_ITEM","ITEM_ATTR_3","VARCHAR2","200","","","Y","116","Item Attribute 3"
"ORDER_LINE_ITEM","ITEM_ATTR_4","VARCHAR2","200","","","Y","117","Item Attribute 4"
"ORDER_LINE_ITEM","ITEM_ATTR_5","VARCHAR2","200","","","Y","118","Item Attribute 5"
"ORDER_LINE_ITEM","LPN_BRK_ATTRIB","VARCHAR2","12","","","Y","119","Warehouse Management only assigns items with the same value into the same LPN"
"ORDER_LINE_ITEM","MERCH_GRP","VARCHAR2","12","","","Y","120","Merchandise Group"
"ORDER_LINE_ITEM","MERCH_TYPE","VARCHAR2","12","","","Y","121","Free Text Field indicating Merchandise Type used by DOM to flow through to WM during Release"
"ORDER_LINE_ITEM","PACK_ZONE","VARCHAR2","16","","","Y","122","Updated by WM with the store pack location pack zone in a retail environment"
"ORDER_LINE_ITEM","PALLET_TYPE","VARCHAR2","48","","","Y","123","Defines the pallet attributes for pallet cubing"
"ORDER_LINE_ITEM","PICK_LOCN_ASSIGN_TYPE","VARCHAR2","12","","","Y","124","Defines the item attributes associated with assigning dynamic locations. Defaulted from item warehouse master"
"ORDER_LINE_ITEM","PICK_LOCN_ID","VARCHAR2","40","","","Y","125","Defines a specific location to pick the item from - typically updated in the VAS flow"
"ORDER_LINE_ITEM","PPACK_GRP_CODE","VARCHAR2","32","","","Y","126","Prepack Group Code - all line items with the same Prepack code belong to the specific Prepack"
"ORDER_LINE_ITEM","PRICE_TKT_TYPE","VARCHAR2","12","","","Y","127","Price ticket template for the associated item (B901). Defaulted initially from Order detail, Item, or Warehouse Master."
"ORDER_LINE_ITEM","SERIAL_NUMBER_REQUIRED_FLAG","VARCHAR2","4","","","Y","128","Defines if Warehouse Management prompts the user for serial number during picking"
"ORDER_LINE_ITEM","SKU_GTIN","VARCHAR2","100","","","Y","129","Item GTIN code"
"ORDER_LINE_ITEM","SKU_SUB_CODE_ID","VARCHAR2","12","","","Y","130","SKU Substitution Code id"
"ORDER_LINE_ITEM","SKU_SUB_CODE_VALUE","VARCHAR2","80","","","Y","131","SKU Substitution Code Value"
"ORDER_LINE_ITEM","VAS_PROCESS_TYPE","VARCHAR2","16","","","Y","132","VAS Process Type: Indicates whether, and how, VAS must be performed upon the item in this detail. Based on sys code S257"
"ORDER_LINE_ITEM","SUBSTITUTED_PARENT_LINE_ID","NUMBER","22","10","0","Y","133","Used in Order Aggregation"
"ORDER_LINE_ITEM","IS_CANCELLED","VARCHAR2","4","","","Y","134","Is cancelled flag - flag indicating if the order is cancelled"
"ORDER_LINE_ITEM","ITEM_NAME","VARCHAR2","400","","","Y","135","Name of Item on Order line item"
"ORDER_LINE_ITEM","ALLOC_LINE_ID","NUMBER","22","8","0","Y","136","Each DO line has a corresponding allocation line. This attribute reflects the allocation ID to which a DO line is associated to."
"ORDER_LINE_ITEM","ALLOCATION_SOURCE_ID","VARCHAR2","200","","","Y","137","This field captures the PO/ASN  ID against which sales order is allocated."
"ORDER_LINE_ITEM","ALLOCATION_SOURCE_LINE_ID","VARCHAR2","600","","","Y","138","This field captures the PO/ASN line ID against which sales order is allocated."
"ORDER_LINE_ITEM","ALLOCATION_SOURCE","NUMBER","22","2","0","Y","139","ALLOCATION_SOURCE represents the type of allocation, which DOM has performed. The possible values for this attribute are - 10:On Hand, 20:PO, 30:ASN, 40:Internal PO, 50:Vendor PO, 60:In Store and NULL"
"ORDER_LINE_ITEM","SHELF_DAYS","NUMBER","22","8","0","Y","140","Shelf Days - Used to determine if an item can be allocated or not depending on the expiration date shelf days and ship date. Used by WM and TPM (potentially DOM?)"
"ORDER_LINE_ITEM","FULFILLMENT_TYPE","VARCHAR2","4","","","Y","141","Determines what process should allocate the goods for the order line."
"ORDER_LINE_ITEM","WAVE_NBR","VARCHAR2","48","","","Y","142","Wave Number"
"ORDER_LINE_ITEM","SHIP_WAVE_NBR","VARCHAR2","48","","","Y","143","The ship wave number"
"ORDER_LINE_ITEM","REPL_WAVE_NBR","VARCHAR2","48","","","Y","144","Replenishment Wave Number"
"ORDER_LINE_ITEM","SINGLE_UNIT_FLAG","VARCHAR2","4","","","Y","145","Identifies a single unit order"
"ORDER_LINE_ITEM","ACTUAL_COST","NUMBER","22","13","4","Y","146","Actual Cost - transportation cost"
"ORDER_LINE_ITEM","QTY_CONV_FACTOR","NUMBER","22","17","8","N","147","Will be used to store the conversion factor between base and display qty mom"
"ORDER_LINE_ITEM","PLANNED_WEIGHT","NUMBER","22","13","4","Y","148","Weight value as per companys weight UOM"
"ORDER_LINE_ITEM","RECEIVED_WEIGHT","NUMBER","22","13","4","Y","149","Received Weight value as per companys weight UOM"
"ORDER_LINE_ITEM","SHIPPED_WEIGHT","NUMBER","22","13","4","Y","150","Shipped Weight value as per companys weight UOM"
"ORDER_LINE_ITEM","WEIGHT_UOM_ID_BASE","NUMBER","22","9","0","Y","151","Weight UOM ID from company size UOM setup"
"ORDER_LINE_ITEM","WEIGHT_UOM_ID","NUMBER","22","9","0","Y","152","Display weight UOM ID if different from company size UOM setup"
"ORDER_LINE_ITEM","PLANNED_VOLUME","NUMBER","22","13","4","Y","153","Volume value as per companys Volume UOM"
"ORDER_LINE_ITEM","RECEIVED_VOLUME","NUMBER","22","13","4","Y","154","Received Volume value as per companys Volume UOM"
"ORDER_LINE_ITEM","SHIPPED_VOLUME","NUMBER","22","13","4","Y","155","Shipped Volume value as per companys Volume UOM"
"ORDER_LINE_ITEM","VOLUME_UOM_ID_BASE","NUMBER","22","9","0","Y","156","Volume UOM ID from company size UOM setup for storing the volume related values"
"ORDER_LINE_ITEM","VOLUME_UOM_ID","NUMBER","22","9","0","Y","157","Display Volume UOM ID if different from company size UOM setup"
"ORDER_LINE_ITEM","SIZE1_UOM_ID","NUMBER","22","9","0","Y","158","Size value for Size 1 UOM"
"ORDER_LINE_ITEM","SIZE1_VALUE","NUMBER","22","13","4","Y","159","Size value as per companys Size 1 UOM"
"ORDER_LINE_ITEM","RECEIVED_SIZE1","NUMBER","22","13","4","Y","160","Received size value for companys size 1 UOM"
"ORDER_LINE_ITEM","SHIPPED_SIZE1","NUMBER","22","13","4","Y","161","Shipped size value for companys size 1 UOM"
"ORDER_LINE_ITEM","SIZE2_UOM_ID","NUMBER","22","9","0","Y","162","Size value for Size 2 UOM"
"ORDER_LINE_ITEM","SIZE2_VALUE","NUMBER","22","13","4","Y","163","Size value as per companys Size 2 UOM"
"ORDER_LINE_ITEM","RECEIVED_SIZE2","NUMBER","22","13","4","Y","164","Received size value for companys size 2 UOM"
"ORDER_LINE_ITEM","SHIPPED_SIZE2","NUMBER","22","13","4","Y","165","Shipped size value for companys size 2 UOM"
"ORDER_LINE_ITEM","LPN_TYPE","VARCHAR2","12","","","Y","166","Used for updated in cubing, defines the characteristics of cartons."
"ORDER_LINE_ITEM","ORDER_CONSOL_ATTR","VARCHAR2","12","","","Y","167","This is a user definable attribute at the order detail level that defines what portions of a order can be consolidated together."
"ORDER_LINE_ITEM","SKU_BREAK_ATTR","VARCHAR2","60","","","Y","168","When converting distros to order details in the wave process, distros for the same store/sku/attributes/etc will be combined onto the same order detail line only if this value is the same or blank."
"ORDER_LINE_ITEM","PURCHASE_ORDER_NUMBER","VARCHAR2","200","","","Y","169","Field specific to DOM to support single DO associated with an SO"
"ORDER_LINE_ITEM","EXT_PURCHASE_ORDER","VARCHAR2","200","","","Y","170","External PO reference at the line level to accommodate lines to reference lines from different external POs"
"ORDER_LINE_ITEM","CRITCL_DIM_1","NUMBER","22","7","2","Y","171","Defines length, width, height for cubing"
"ORDER_LINE_ITEM","CRITCL_DIM_2","NUMBER","22","7","2","Y","172","Defines length, width, height for cubing"
"ORDER_LINE_ITEM","CRITCL_DIM_3","NUMBER","22","7","2","Y","173","Defines length, width, height for cubing"
"ORDER_LINE_ITEM","ASSORT_NBR","VARCHAR2","48","","","Y","174","Assortment Number"
"ORDER_LINE_ITEM","DESCRIPTION","VARCHAR2","400","","","Y","175","Not used by WM"
"ORDER_LINE_ITEM","ORIGINAL_ORDERED_ITEM_ID","NUMBER","22","9","0","Y","176","Original Ordered Item"
"ORDER_LINE_ITEM","SUBSTITUTION_TYPE","VARCHAR2","200","","","Y","177","Item Substitution Type"
"ORDER_LINE_ITEM","BACK_ORD_REASON","VARCHAR2","8","","","Y","178","Identifies the source of the back order"
"ORDER_LINE_ITEM","FREIGHT_REVENUE_CURRENCY_CODE","VARCHAR2","12","","","Y","179","Freight Revenue urrency code"
"ORDER_LINE_ITEM","FREIGHT_REVENUE","NUMBER","22","13","4","Y","180","Freight Revenue"
"ORDER_LINE_ITEM","IS_CHASE_CREATED_LINE","NUMBER","22","1","0","Y","181","Indicates whether the order line was created as a result of chase wave execution"
"ORDER_LINE_ITEM","REF_FIELD4","VARCHAR2","100","","","Y","182","Stores the Reference Field 4. Reserved for custom use"
"ORDER_LINE_ITEM","REF_FIELD5","VARCHAR2","100","","","Y","183","Stores the Reference Field 5. Reserved for custom use"
"ORDER_LINE_ITEM","REF_FIELD6","VARCHAR2","100","","","Y","184","Stores the Reference Field 6. Reserved for custom use"
"ORDER_LINE_ITEM","REF_FIELD7","VARCHAR2","100","","","Y","185","Stores the Reference Field 7. Reserved for custom use"
"ORDER_LINE_ITEM","REF_FIELD8","VARCHAR2","100","","","Y","186","Stores the Reference Field 8. Reserved for custom use"
"ORDER_LINE_ITEM","REF_FIELD9","VARCHAR2","100","","","Y","187","Stores the Reference Field 9. Reserved for custom use"
"ORDER_LINE_ITEM","REF_FIELD10","VARCHAR2","100","","","Y","188","Stores the Reference Field 10. Reserved for custom use"
"ORDER_LINE_ITEM","REF_NUM1","NUMBER","22","13","5","Y","189","Stores the Reference Number 1. Reserved for custom use"
"ORDER_LINE_ITEM","REF_NUM2","NUMBER","22","13","5","Y","190","Stores the Reference Number 2. Reserved for custom use"
"ORDER_LINE_ITEM","REF_NUM3","NUMBER","22","13","5","Y","191","Stores the Reference Number 3. Reserved for custom use"
"ORDER_LINE_ITEM","REF_NUM4","NUMBER","22","13","5","Y","192","Stores the Reference Number 4. Reserved for custom use"
"ORDER_LINE_ITEM","REF_NUM5","NUMBER","22","13","5","Y","193","Stores the Reference Number 5. Reserved for custom use"
"ORDER_LINE_ITEM","IS_GIFT","NUMBER","22","1","0","N","194","The column is used to identify whether an item is a gift or not. DB column allows either 1 or 0 values. Default is 0"
"ORDER_LINE_ITEM","ADJUSTED_ORDER_QTY","NUMBER","22","13","4","Y","195","Adjusted Order quantity during intermediate processing that is different from the original order quantity and from the order quantity. Value in base UOM."
"ORDER_LINE_ITEM","PRE_RECEIPT_STATUS","VARCHAR2","12","","","Y","196","Indicates the Order line's pre-receipt allocation status"
"ORDER_LINE_ITEM","ALLOW_REVIVAL_RECEIPT_ALLOC","VARCHAR2","8","","","N","197","Indicates if an order line can be revived during shorting/cancellation flow."
"ORDER_LINE_ITEM","SEGMENT_NAME","VARCHAR2","60","","","Y","198","Stores the Segment Name"
"ORDER_LINE_ITEM","EFFECTIVE_RANK","VARCHAR2","400","","","Y","199","Effective rank"
"ORDER_LINE_ITEM","WM_RECEIPT_ALLOCATED","NUMBER","22","1","0","N","200","Flag that indicates whether this Order Line has been allocated against an ASN by WM."
"ORDER_LINE_ITEM","GIFT_CARD_VALUE","NUMBER","22","13","4","Y","201","This field is required to be passed to fulfillment system through DO interface. WM/SIF can decide to communicate the Gift Card value to Gift card activation system."
"ORDER_LINE_ITEM","REF_BOOLEAN1","NUMBER","22","1","0","N","202","Stores the Reference Boolean 1. Reserved for custom use."
"ORDER_LINE_ITEM","REF_BOOLEAN2","NUMBER","22","1","0","N","203","Stores the Reference Boolean 2. Reserved for custom use."
"ORDER_LINE_ITEM","REF_SYSCODE1","VARCHAR2","60","","","Y","204","Stores the Reference Sys Code 1. Reserved for custom use."
"ORDER_LINE_ITEM","REF_SYSCODE2","VARCHAR2","60","","","Y","205","Stores the Reference Sys Code 2. Reserved for custom use."
"ORDER_LINE_ITEM","REF_SYSCODE3","VARCHAR2","60","","","Y","206","Stores the Reference Sys Code 3. Reserved for custom use."
"ORDER_LINE_ITEM","HARD_ALLOC_REASON_CODE","VARCHAR2","12","","","Y","207","Hard-allocation reason log"
"ORDER_LINE_ITEM_ATTRIBUTE","ORDER_ID","NUMBER","22","10","0","N","1","Primary Key of the Order Header"
"ORDER_LINE_ITEM_ATTRIBUTE","LINE_ITEM_ID","NUMBER","22","10","0","N","2","Order line number"
"ORDER_LINE_ITEM_ATTRIBUTE","ATTRIBUTE_NAME","VARCHAR2","200","","","N","3","Attribute Name"
"ORDER_LINE_ITEM_ATTRIBUTE","ATTRIBUTE_SEQ","NUMBER","22","4","0","N","4","Attribute Sequence"
"ORDER_LINE_ITEM_ATTRIBUTE","ATTRIBUTE_VALUE","VARCHAR2","400","","","Y","5","Attribute Value"
"ORDER_LINE_ITEM_ATTR_TEMPLATE","ATTRIBUTE_NAME","VARCHAR2","200","","","N","1","Attribute Name"
"ORDER_LINE_ITEM_ATTR_TEMPLATE","ATTRIBUTE_SEQ","NUMBER","22","4","0","N","2","Attribute Sequence"
"ORDER_LINE_ITEM_ATTR_TEMPLATE","ATTRIBUTE_VALUE","VARCHAR2","400","","","Y","3","Attribute Value"
"ORDER_LINE_ITEM_ATTR_TEMPLATE","ORDER_ID","NUMBER","22","10","0","N","4","Distribution Order id. Distribution Order id reference"
"ORDER_LINE_ITEM_ATTR_TEMPLATE","LINE_ITEM_ID","NUMBER","22","10","0","N","5","Line Item ID"
"ORDER_LINE_ITEM_GS1","LINE_ITEM_ID","NUMBER","22","","","N","1",""
"ORDER_LINE_ITEM_GS1","CREATEDATE","DATE","7","","","Y","2",""
"ORDER_LINE_ITEM_GS1","STATUS","VARCHAR2","8","","","Y","3","00 新增  10 单据上传  20 上传成功  90上传失败"
"ORDER_LINE_ITEM_GS1","FILEID","VARCHAR2","200","","","Y","4","FileID"
"ORDER_LINE_ITEM_GS1","ERRORMSG","VARCHAR2","2400","","","Y","5","失败原因"
"ORDER_LINE_ITEM_GS1","CODETYPE","VARCHAR2","40","","","Y","6","码类型 G：GS1码    B：监管码"
"ORDER_LINE_ITEM_GS1","SENDSTATUS","VARCHAR2","8","","","Y","7","发送 中间平台状态  00 新增  10 已同步"
"ORDER_LINE_ITEM_GS1","SENDDATE","DATE","7","","","Y","8","发送 时间"
"ORDER_LINE_ITEM_GS1","SENDSTATUS1","VARCHAR2","8","","","Y","9","乐清二院 发送状态  00 新增  10 已同步"
"ORDER_LINE_ITEM_GS1","SENDDATE1","DATE","7","","","Y","10","乐清二院 发送时间 "
"ORDER_LINE_ITEM_GS1_TMP","LINE_ITEM_ID","NUMBER","22","","","N","1",""
"ORDER_LINE_ITEM_REF","ORDER_ID","NUMBER","22","10","0","N","1",""
"ORDER_LINE_ITEM_REF","LINE_ITEM_ID","NUMBER","22","10","0","N","2",""
"ORDER_LINE_ITEM_REF","REF_FIELD_1","VARCHAR2","400","","","Y","3",""
"ORDER_LINE_ITEM_REF","REF_FIELD_2","VARCHAR2","400","","","Y","4",""
"ORDER_LINE_ITEM_REF","REF_FIELD_3","VARCHAR2","400","","","Y","5",""
"ORDER_LINE_ITEM_REF","REF_FIELD_4","VARCHAR2","400","","","Y","6",""
"ORDER_LINE_ITEM_REF","REF_FIELD_5","VARCHAR2","400","","","Y","7",""
"ORDER_LINE_ITEM_REF","REF_FIELD_6","VARCHAR2","400","","","Y","8",""
"ORDER_LINE_ITEM_REF","REF_FIELD_7","VARCHAR2","400","","","Y","9",""
"ORDER_LINE_ITEM_REF","REF_FIELD_8","VARCHAR2","400","","","Y","10",""
"ORDER_LINE_ITEM_REF","REF_FIELD_9","VARCHAR2","400","","","Y","11",""
"ORDER_LINE_ITEM_REF","REF_FIELD_10","VARCHAR2","400","","","Y","12",""
"ORDER_LINE_ITEM_REF","REF_FIELD_11","VARCHAR2","400","","","Y","13",""
"ORDER_LINE_ITEM_REF","REF_FIELD_12","VARCHAR2","400","","","Y","14",""
"ORDER_LINE_ITEM_REF","REF_FIELD_13","VARCHAR2","400","","","Y","15",""
"ORDER_LINE_ITEM_REF","REF_FIELD_14","VARCHAR2","400","","","Y","16",""
"ORDER_LINE_ITEM_REF","REF_FIELD_15","VARCHAR2","400","","","Y","17",""
"ORDER_LINE_ITEM_REF","REF_FIELD_16","VARCHAR2","800","","","Y","18",""
"ORDER_LINE_ITEM_REF","REF_FIELD_17","VARCHAR2","800","","","Y","19",""
"ORDER_LINE_ITEM_REF","REF_FIELD_18","VARCHAR2","800","","","Y","20",""
"ORDER_LINE_ITEM_REF","REF_FIELD_19","VARCHAR2","2000","","","Y","21",""
"ORDER_LINE_ITEM_REF","REF_FIELD_20","VARCHAR2","2000","","","Y","22",""
"ORDER_LINE_ITEM_REF","REF_NUM_1","NUMBER","22","14","6","Y","23",""
"ORDER_LINE_ITEM_REF","REF_NUM_2","NUMBER","22","14","6","Y","24",""
"ORDER_LINE_ITEM_REF","REF_NUM_3","NUMBER","22","20","6","Y","25",""
"ORDER_LINE_ITEM_REF","REF_NUM_4","NUMBER","22","14","6","Y","26",""
"ORDER_LINE_ITEM_REF","REF_NUM_5","NUMBER","22","14","6","Y","27",""
"ORDER_LINE_ITEM_REF","REF_NUM_6","NUMBER","22","14","6","Y","28",""
"ORDER_LINE_ITEM_REF","REF_NUM_7","NUMBER","22","14","6","Y","29",""
"ORDER_LINE_ITEM_REF","REF_NUM_8","NUMBER","22","14","6","Y","30",""
"ORDER_LINE_ITEM_REF","REF_NUM_9","NUMBER","22","14","6","Y","31",""
"ORDER_LINE_ITEM_REF","REF_NUM_10","NUMBER","22","14","6","Y","32",""
"ORDER_LINE_ITEM_REF","REF_NUM_11","NUMBER","22","14","6","Y","33",""
"ORDER_LINE_ITEM_REF","REF_NUM_12","NUMBER","22","14","6","Y","34",""
"ORDER_LINE_ITEM_REF","REF_NUM_13","NUMBER","22","14","6","Y","35",""
"ORDER_LINE_ITEM_REF","REF_NUM_14","NUMBER","22","14","6","Y","36",""
"ORDER_LINE_ITEM_REF","REF_NUM_15","NUMBER","22","14","6","Y","37",""
"ORDER_LINE_ITEM_REF","REF_NUM_16","NUMBER","22","14","6","Y","38",""
"ORDER_LINE_ITEM_REF","REF_NUM_17","NUMBER","22","14","6","Y","39",""
"ORDER_LINE_ITEM_REF","REF_NUM_18","NUMBER","22","14","6","Y","40",""
"ORDER_LINE_ITEM_REF","REF_NUM_19","NUMBER","22","14","6","Y","41",""
"ORDER_LINE_ITEM_REF","REF_NUM_20","NUMBER","22","14","6","Y","42",""
"ORDER_LINE_ITEM_REF","REF_DATE_1","DATE","7","","","Y","43",""
"ORDER_LINE_ITEM_REF","REF_DATE_2","DATE","7","","","Y","44",""
"ORDER_LINE_ITEM_REF","REF_DATE_3","DATE","7","","","Y","45",""
"ORDER_LINE_ITEM_REF","REF_DATE_4","DATE","7","","","Y","46",""
"ORDER_LINE_ITEM_REF","REF_DATE_5","DATE","7","","","Y","47",""
"ORDER_LINE_ITEM_REF","REF_DATE_6","DATE","7","","","Y","48",""
"ORDER_LINE_ITEM_REF","REF_DATE_7","DATE","7","","","Y","49",""
"ORDER_LINE_ITEM_REF","REF_DATE_8","DATE","7","","","Y","50",""
"ORDER_LINE_ITEM_REF","REF_DATE_9","DATE","7","","","Y","51",""
"ORDER_LINE_ITEM_REF","REF_DATE_10","DATE","7","","","Y","52",""
"ORDER_LINE_ITEM_REF","REF_FIELD_21","VARCHAR2","800","","","Y","53",""
"ORDER_LINE_ITEM_REF","REF_FIELD_22","VARCHAR2","800","","","Y","54",""
"ORDER_LINE_ITEM_REF","REF_FIELD_23","VARCHAR2","800","","","Y","55",""
"ORDER_LINE_ITEM_REF","REF_FIELD_24","VARCHAR2","800","","","Y","56",""
"ORDER_LINE_ITEM_REF","REF_FIELD_25","VARCHAR2","800","","","Y","57",""
"ORDER_LINE_ITEM_REF","REF_FIELD_26","VARCHAR2","800","","","Y","58",""
"ORDER_LINE_ITEM_REF","REF_FIELD_27","VARCHAR2","800","","","Y","59",""
"ORDER_LINE_ITEM_REF","REF_FIELD_28","VARCHAR2","800","","","Y","60",""
"ORDER_LINE_ITEM_REF","REF_FIELD_29","VARCHAR2","800","","","Y","61",""
"ORDER_LINE_ITEM_REF","REF_FIELD_30","VARCHAR2","800","","","Y","62",""
"ORDER_LINE_ITEM_REF","REF_FIELD_31","VARCHAR2","800","","","Y","63",""
"ORDER_LINE_ITEM_REF","REF_FIELD_32","VARCHAR2","800","","","Y","64",""
"ORDER_LINE_ITEM_REF","REF_FIELD_33","VARCHAR2","800","","","Y","65",""
"ORDER_LINE_ITEM_REF","REF_FIELD_34","VARCHAR2","800","","","Y","66",""
"ORDER_LINE_ITEM_REF","REF_FIELD_35","VARCHAR2","800","","","Y","67",""
"ORDER_LINE_ITEM_REF","REF_FIELD_36","VARCHAR2","800","","","Y","68",""
"ORDER_LINE_ITEM_REF","REF_FIELD_37","VARCHAR2","800","","","Y","69",""
"ORDER_LINE_ITEM_REF","REF_FIELD_38","VARCHAR2","800","","","Y","70",""
"ORDER_LINE_ITEM_REF","REF_FIELD_39","VARCHAR2","800","","","Y","71",""
"ORDER_LINE_ITEM_REF","REF_FIELD_40","VARCHAR2","800","","","Y","72",""
"ORDER_LINE_ITEM_REF","REF_FIELD_41","VARCHAR2","800","","","Y","73",""
"ORDER_LINE_ITEM_REF","REF_FIELD_42","VARCHAR2","800","","","Y","74",""
"ORDER_LINE_ITEM_REF","REF_FIELD_43","VARCHAR2","800","","","Y","75",""
"ORDER_LINE_ITEM_REF","REF_FIELD_44","VARCHAR2","800","","","Y","76",""
